application_id,defaulted_loan
ZMHY8490332805477,0
PGXP6459724407604,0
YSHE3749330948229,0
UNHQ7782242909061,0
BFPB8790775095145,0
IMGC0506620337807,1
FWTT7035405825260,1
AVIK8956551424483,0
ELBH7590595074980,0
EYNS9490246403376,0
EQGR7279827265277,0
ARDD2267532498236,0
PRVW4394922857661,0
KZOL7772360779387,0
YQFD6465557008931,1
ACCW7329853369394,0
XAAP7300660047291,0
VFXR7377682846859,0
MFGO2697021606501,0
KBXC1689217464992,1
PASZ5997701955553,0
KBGH7468022081120,0
VCLF3913726307324,0
DQYA7867125045965,1
MWTQ1328094175352,0
AYSW2730714413516,0
PVHB1441205994604,0
FBNV2522318824602,0
SRVG7690561971084,0
BEJK6141621852411,0
NPAT5330803406099,0
BSSM4910712349254,1
DPFH2377668150295,0
GIPD9483335166498,1
YMAE7488292052994,0
IZVB3344571231761,0
EPXB4392421245133,1
LYIU7375199285241,1
JSFF1545230748870,1
LGGQ4029999883873,1
JBNY5305175008527,0
ERKB8160530130140,0
MHKN9211058836413,0
TDMC6369889300737,1
BDJR9669222512523,1
BPNG3892619961071,0
PLQB4637850450274,0
RKLH3919479965015,0
IWQP0170537448784,0
SHSS5215101054153,1
OEJO9302143498037,0
MGHI9465291249662,0
WUSE4019244662150,0
RWFO5882441384903,0
WBUT8225754602099,1
JNMH7215917389146,0
WJUF7236751643299,0
SQDV4415356686597,1
RDLB6308279379602,1
ARYI5670255292726,1
QTYV0150969412969,1
NQMQ7681038013344,0
LFGB0853764002616,0
DWHO3555307519595,0
DBLS1086617590096,0
EVCS2379870468036,0
XGWU4858148531765,0
LBWA9054932589389,0
ZQXV7074208201109,0
VTLV2419726551920,1
THYK5026978862966,0
WBWI4410613328784,0
NUNQ2047168228129,1
WYKW2729438651114,0
MBZV1815219535331,1
TJUC5953050095628,0
ITZE4068302483227,0
LTZW2715105075616,0
GFSW8733584909596,0
PFQP6715072109616,0
HDXK7776941137146,0
NNUR1766707296692,0
QGVO3667316547539,0
GFZB2096982953454,0
MPPO4860313085932,0
XDXB7530384475873,0
MNNB5233197365333,0
KFLV4324803268649,0
RYQN6479630934158,0
JAKE9165999318314,0
DMKN7125517510090,0
PHED2729250682638,0
TPCC6214259461934,1
YCUO4717802645771,0
QRXB3461581001629,1
RVZE2000323157569,0
HEWD5015026697261,1
CNEG9651279211731,0
RSRJ5185986927369,0
OHVT0312392827638,0
TIKH4980818217916,1
AJKL5856110814034,1
DVHR0864528254378,1
UTUX7391417401132,0
XEIA4844313812256,0
CVKT1080039970245,1
XNDX8381452020629,0
NKUY7784172030890,0
TGPF8266262187801,0
QZBP4932052689060,0
NBRH8204739855354,0
DGJA5496551463566,0
MSLA9246243644064,1
VDSX0625188663629,1
QCJV2263693351462,0
ZEYA4416154759714,1
FDTN6744303128019,0
WWMR6167130312390,0
HCDT2020136846003,0
UNKF6044046959064,0
UKEL6012563134026,0
BHAL2128367582343,1
ABJQ6556989000375,0
BOVQ1281845888733,0
ZSOO5181430666540,1
KBWC4326554411751,0
TTBX7081714589596,0
LGTU0724238331580,1
ZLKN3287430455076,0
PGVB9475916477963,0
UVZL5703990089467,0
EEPC0682562680697,1
NLBR9268550353369,1
UORT0581355368605,1
TZLR6216799784855,0
HBCD3859001292676,0
ZIEF4580387653425,1
JMTW3655096610300,0
QKIE8234394144491,0
WCTD7702016413915,0
ABLR8795365269685,1
FXCG3208780046660,1
RKBX3271060395288,1
WXCC2294349341713,0
MKNV4163450112226,0
LNFM7243070417850,1
CDIF8392153276533,0
LGLC8434402121005,0
IABG6320660126678,0
DUUL0575000719523,0
JEHZ5520348382717,0
QYNV0187086572924,0
TGGE8798971539469,0
GDUC2421537921663,0
JCNX1210354631923,0
TRDT5164004763326,0
UGLK3203884648325,1
ROUO3346306560450,0
JMVI4547516726863,1
KYUQ7174632804875,0
NXRD6447436335619,0
EINW3031630042011,1
OYSE1470503598430,1
GPMX6598286295358,0
LDNH3956616640023,0
DDWW8654156613959,0
OYCL4728738460130,0
MSTX5396247006202,0
MCWA1223766867613,0
JRVD5291131715277,0
DSCI5913907539017,1
YUGR3626501076880,0
CSLG8681947814358,0
BATA5433773924309,0
RMML4099843895202,0
XWYJ1205568282259,1
OKCY6615753562116,0
SENJ6043316131468,0
JRCG2793317694490,0
FUFG8870832746526,0
YUPD8373246957567,1
UOUW4820558212724,0
LCHC1442290652905,0
KSEL0783103228221,0
EPSY5562488339761,0
QCRN5227463053557,1
RAAY0788943123186,0
JNWA0244233172305,0
FGOB1955216193407,0
RGDV9507358580875,0
RXZU8937296461805,0
FWUE6288107709967,0
ETUU9149082373449,0
FTTS3864425297006,0
SOQD8064781664821,0
ILJT5473781067691,0
BVML7793546851973,0
RLDS1258233803817,1
DTQD5407328112472,0
OEAE1953862343500,0
AJVR9615414270311,0
APWY6552312289452,0
CHES3651863581372,0
AJPT3751832266986,0
LNCU8100405343783,0
TJJM0602049460288,0
BUOQ1847859267307,0
IPGJ0090866070727,1
IYHK6718640847950,0
XNSV4708910859324,0
TLDC5469627945039,0
GOIM2898045100117,0
RSQX4779162455313,1
ZONR8127111499101,0
DOVV4938669948314,1
ULMZ1073996164992,0
TJPB6565762245451,0
QYDR1997121055755,0
RWZG0953675462971,0
DSAQ1436631089801,0
XTTC0831232724295,0
YGLV9118983229782,0
NLRQ8493279798764,0
TURS6961843425087,1
VMAS1890670959271,1
TPLI0238686688966,0
CHHF2106982350045,0
FRAF2254153528222,0
HUEU1348646442308,0
KOPZ0675917913307,0
YFQD2661550466813,0
OAXU9945341625124,0
YKBE3043421735521,0
EFJU3021896535945,0
RTYN6677204939384,0
BEEL1360239508678,1
CAMY8085147475390,0
AAKV9948868685467,0
QWYE4176156834158,0
AETU5079547016379,0
DBVC8753541822405,0
BJIM1372638069775,0
CNRW1076962204323,0
TUTD3832017442216,0
ZBOP1188020206940,0
YAEM2410947484963,0
DTEY3105187728346,0
DSQY5096942827173,0
IKTV5497686069011,0
XIVY4635874185378,1
CGMF7619963117755,1
PWGK1888474839819,0
NGBH4015565490135,1
YNXH0994820630275,1
MCFQ8587546740854,1
SECH4087997691327,0
EEZJ6347180866116,1
TPRL1189127469871,0
BJMB6228068870484,0
CCDK1397140660453,0
TWLQ9564725040224,0
KKTN8982769010748,0
CRKN9878897093822,0
HHHB8192671265948,1
GEJD6260557563195,0
YSWO7138570576059,0
WRRV9382492280329,1
TXYS2292380485779,1
FGEZ7354014611268,0
IGKI0729890691590,0
ZQGS2629186022542,0
XIVU8375761923561,0
VVLL8881659829129,0
HZCN4631477285503,0
DUVP9020435302314,1
SGKZ2718632248639,0
HUEF9083437511282,0
FOWH7640471919937,0
GLHA8527851398516,0
OTIL7009028959447,0
MYNP3172571617808,1
ZDTA0365597387551,0
VIBX6054065668859,0
COYA0633150704195,0
GLUQ5794155125141,0
HMIZ7053261407624,0
YGSI4886420817693,0
ULBJ8073270532905,0
UTJL6247420480793,0
CEXQ9749867334010,0
YKUG3239947592828,1
LKTN2726482055248,0
BUXM9794283917570,0
CQNU3118841455445,0
VOSG7136409351813,0
WNXW8227879223829,0
VPGA2468590064771,1
FNCQ6597613871601,0
AMJN4320064657749,0
FAWS4978960286749,0
YPJJ2187694492083,0
QIJY2860082937817,1
MKTT0940966891310,0
LSKJ1601107499643,0
QHBM8825729153367,0
YLAB8623815275360,0
YLEG7561458179680,1
LYHO8028424393177,0
IUCT6873068365318,0
PHXF8996382154455,0
RNGB7962095204030,1
NQFE1246477874380,0
RRHP1429414181468,0
PYWR8246184730280,0
HKYL0870759397402,0
REMF1876064956837,0
LWIZ7965220841082,0
LXOU1060614020429,0
AGOY6941748486696,1
FVTC4697539735207,0
ATCC9379495358295,0
LXHS3613662598730,0
FAMI8252079169277,0
ALTX5144547552365,0
ULOS2876857911323,0
SRGG2335368493296,1
RAZW3817715753821,0
PKTC9150341964154,0
FUML0543342813587,0
EDPY6206124017243,1
YCHH1529227702279,1
PWBH1185214533627,1
KWJE7176092313541,1
QIXJ1819331517043,1
VIQT2411821019674,0
HJIO9233442986353,0
XOXA5837918279355,0
VIRW7960284269135,0
YGQC9573981471583,0
VVRP4443210985334,0
TGIM2105254041062,0
XSAZ2511023543070,0
TMRS9776628729007,1
CCNC3007578634581,0
QOTJ6132820209702,0
VILX5182627370800,0
DUNP8247942566883,0
TZST1648808074050,0
FPDE2987072099904,0
BVQI7592231378611,1
QOYM5861870190252,0
JICZ4446494828801,1
XDMB2686110998524,1
KQZY7850346184389,0
JEAC1103632706744,1
FCXF1495046780661,0
LQYH6336585144507,1
KMBI6815730764639,0
MOOP2582031327156,1
SHVL2327998737216,0
DBMY5085747018898,1
HQTE7465679335346,1
LMBG6781059498406,0
OUTU9927732508686,0
QRDT3046495909162,0
YSNK6144745570331,0
OBIQ1265806470900,0
AGQY1838113804026,0
UWBX3194387679916,0
IZCA9429393054608,1
EYEB4555681529371,0
VLTD3216387070060,1
OGFU9884652044228,0
LULA5007119713549,0
LJDS4635154029157,0
DYQV8716629074993,0
KMBQ9192271406080,0
AGIK3225875362849,1
VIVY4516243910211,0
RZMP0866039856548,0
NGLU6073041795604,0
PSUN4777742690292,1
LRUH6796650013364,0
RMOC8332290691930,0
KCCJ9908838392921,0
DCUY0580159299315,0
WQAK3997180270742,1
LHQB9202885541333,0
SQNV1160683248806,0
PLKH9551456132489,0
RWAE3696792100450,0
ZQQV1942410561304,0
HNNK0487706367049,0
WUPM7233225743618,1
RHAM5914619999827,0
ZPUV3709537976868,0
LACL8122399604362,0
UJKU6179869533449,1
PKXI2187928980691,0
SNNP2324290478564,1
THGZ3815394869393,1
CWID3430037503816,1
JATS1351694401547,0
KMUM2731807772273,0
BQSF7341699156463,0
JNNB0235305166476,1
NEHJ1195864416176,0
JPFW1230289825651,0
TOQW7934078683314,0
CFGD0953930569130,0
WFYK7281966888889,0
ITLT2154162900675,0
DAAW6598284234143,0
FPEY9711653872988,0
CTWR0072800285516,0
PTIT7615167893863,0
LSIA8353396011437,0
WWVV5784450443991,0
FQQG6591825130847,0
CHAT0481790140971,1
RLPF8372339048125,0
ECIN6221834477078,0
BEDR1236871172074,1
HZMY2931304933110,0
NNDB7916068080535,1
ILGA5270341515277,1
LDWG9372151755513,1
DEZT4533210181021,0
VGVS4101419147393,0
MJWM3815102986879,1
JOXS1429216991912,1
XOGK0730021240951,0
DLKW1276819791851,0
QQXK5276169848318,0
KPDI5968463608149,0
XHNG9858482053736,0
TJYH2280693590517,0
CVCK0979257672758,1
ISLZ5092146203235,0
ZVNT2018120865404,1
XVZZ1604361348392,1
KPZH6996127398508,0
HLNE6398112393792,0
NBNX6325498708877,0
JTVO6501538204831,0
UXHG0264102809169,1
CWFM5050208663581,1
DJFV8134063605043,1
RNGU8359237015990,0
PWJZ2308404328361,0
VQQH2269429919747,0
KHNI0365023687152,0
ZRXT1695499982616,1
UKDM4815506658216,0
JZHW2114517994049,0
LWXL3553687524416,1
KUHR7352711206386,0
MUOJ7364959213037,0
SVEL5471542204847,0
VQUT1684163402098,0
FFGY8481936634262,0
USGO1686675887990,0
WDQI0165740951753,0
JPHI2007351927701,0
PSLV9523892115686,1
BQVP6062464043804,1
AZQV7661306286358,1
LALI9833369150737,1
EVTQ3605085365903,0
ZYTJ8949775097595,1
QMKL2360215006684,0
DWWC9235782073685,0
WMDN7042889754462,0
TIOR3569830011290,0
YMOS2897067739922,0
JBKY3059884975601,0
JXKN7620603364190,0
ZWQP6284730359029,0
WJPS0336664542041,0
TOKO6546933751565,0
SYAR8228501133374,0
GAEY6228305117260,1
ZGQM9462929783416,0
JMJA8099160717809,1
VAWS0709930398040,1
NXQB9672212601999,0
AXHC6371684194280,1
CAYB3653884649473,0
EJRW8427076576692,0
BBLD0739483979374,0
ZLBL9295719614471,0
LJTN8113379830711,0
ONGG1059955047980,1
ORWT5322518047713,1
TNOR0172376436770,0
YJRS9475298685286,0
WHXY6416555444691,0
XXYK9774976328343,0
IGWY4629443793098,0
UKNL8843486743373,0
IEYK8927492419007,0
DSOG5298335815513,0
JQPS7058032864230,0
BFBC7322662746605,0
ZEIM9377611931800,0
VZQV5831335938770,1
IXPG8239559894970,1
YWND0834263141733,0
YXFR1664892893712,0
CDHU4394229572807,1
TIQL3376004840285,0
PWYJ3921625790015,0
UQGF2482790592660,0
HDCU2869676359713,0
FGOF9061432494374,0
ZQTY9350183516534,0
AXRQ0481872764816,0
TVOV7019717358783,0
KORV9273773643543,1
XYUQ2927645883928,0
PAYB6279291701119,0
HSUR5376277236888,1
TFHJ6184563473133,0
MNYU6932848967938,0
TPHV5688773671686,1
LSTS9067632728440,0
DZTB0209059603899,0
BXWZ0244096850795,0
ENNH6906809533609,1
AAUY4776612269842,0
UPMX2272057019722,0
TPDQ4816705297332,0
WHEE3520189686314,1
ZPYG5088495571938,0
SQDA1089045145369,1
WHTT5800706734392,1
QVJH3999267872244,0
KFKJ1025584672901,0
RWOG7677952951029,1
GSLX0910299086491,0
XSWZ3423656768138,0
QZDE4331730256449,1
UCEL3665761749619,1
CFKL2506522786386,0
ZEKI8741879645081,0
NNWN1139290972811,0
WRFF1455149159332,0
VEZG9492411014441,0
XZBC1875372678735,0
IOAG1666874688763,0
BOFD2213638393175,0
LZIU1282376291974,0
ELXG6978340658782,0
KVEC8730459070394,0
QODQ7529705050716,1
URYZ1606710143175,0
IHBQ0052821832419,0
NIHB4329031439375,0
UPZK1268870253156,0
TUSD5422137972439,0
GHHR3171415984274,0
JGYK7936797275759,0
OMOP6675626611873,0
GMFZ4136616150456,0
FFHN4704835225852,0
YINO9594241431036,0
UIVF3729544009197,0
ESYQ6785983097011,1
RPVH8349362598420,0
GUKL2140251238537,1
JXUD6652294897232,1
JAYE1410473651623,0
OGBG8001819331547,0
UMLH5441643425276,0
LHRL5269330343112,0
AKZS2703537054362,0
KCVD6299901185425,1
PUFR6054254013669,0
DMYE6918522165952,0
VWON6847288704327,0
CMAE7270652901415,1
WSMY6244267897423,1
UFNI7118959528613,1
LEWT0482452350082,0
ARJJ0799110617754,0
GXGT6645974278105,0
IIEK1715197449564,0
ESVB2119548680512,0
FHSK8524506577414,0
PKNX8252534299170,0
WACR9188131235178,0
UGVO3598832477354,1
KXYW8083259725886,0
KXOC1980247331579,0
AGWT0997725416799,0
AGYY3663044453383,0
IRCF5422301831488,0
JCWK0212239318028,1
SUDZ3486945180749,0
GPTK7627561229499,0
EJGY0446350743480,0
NPCP4751059836216,1
JCZZ0404744429235,0
EVCN6370825947957,0
LYWS3729098498438,1
OTJZ8382727402575,0
NWDL5898855450509,0
OCOL4253114022116,1
ORLZ7672925872383,1
UWYJ4563888375624,0
ATGJ2842500310855,0
XBOD0078395805628,1
FJTV6041698129069,0
NUFT5404182189960,0
SJHL8590712169511,1
GYQQ4021580288508,0
BLMD2038228346923,1
QJBP7073200711690,1
DPLE1931094471102,0
HJEO7396185364067,0
RIHH4901027141924,0
PLRI9240091632672,1
DJAB0158990942678,0
EGGN6904432556111,0
JPEY4392048732947,1
BMXU1533669814669,0
ZFDU5468425641419,0
OJAI3245622019655,1
QRST6502701085977,1
GDYO8786522295953,0
JMLZ6694467543956,1
UUTO9040959116104,1
PTRA8319226293300,1
ZNTX6929687467009,1
PEVF8327636656335,0
HJUH1767241639180,1
JHJK5217833607349,0
OPKZ7156460856311,0
QIPD8243918838816,0
SFEX8146972707200,0
GOXU1369206042690,0
ALSZ7967424036515,0
ZUBO2934905410237,1
UGDA2311171110682,0
FPEY0385450202097,0
LNPM4626342150396,0
KRXB8632925131453,0
CVQJ2776656404213,0
OCGS0942698997016,0
DRRY8176302146014,0
CWYY3504976212727,0
CGHH3582071723221,0
VVEF9884337158983,1
WMHE9092025173274,1
HSSJ3195014776493,0
IQDS9872994523077,0
PUCW5501006557058,0
BLCL0517811145451,1
FUJR1448210225230,1
IZMN0432928546975,0
MZDK4707369435819,0
CPXP4738283536260,0
YJIW4886899384325,0
WVAI9798108380793,1
MDPT8826268076399,1
PNBT4882511534932,1
DPRN6982980232944,0
HRAU8868427941418,0
OLII7013292914691,0
YDLL6444831826900,0
WSDJ3540397528205,1
MGAQ7069215167798,1
NRDE4690965337397,0
RTGA6717314399638,0
BNTW3952021275749,0
CEHM9071527488535,1
JGWQ4401050773234,0
HZDZ3578577006540,0
ANGS2177792323345,0
ZLOJ3455913510984,0
WSOO0714767027193,0
MGBS0497324433163,1
XYGZ2283573748660,0
IMYP9145780861799,0
BTJB6803964045353,1
CENE2665780745012,0
PAEP5973514422281,0
TGAW0936986208718,0
OEGC5319887770702,1
QPFK4310907603140,0
XXIL9140241084531,0
KJZJ5709330062763,0
QNMC3022150424160,0
OHNV7055601361013,0
OPRU8771490129896,0
EJSK9089551296736,0
NPTU7294228194653,0
AMOF8704595271918,0
NHLN6262963274301,1
OOMX4534616953222,0
NJDM0391130125307,0
DXEZ3491780694659,1
AADB4149530264189,0
RKVG2786349129275,0
INPP7503843083643,0
UQNX8620924124223,0
RRIC3345334682177,0
RKOY2158069903858,0
QHKD9607163229146,0
TGWF1352904697850,0
AKLY8640452426079,0
DOPU6974415976145,0
CTZT6537783078955,0
PVUE3155359241208,0
EHYV5729905954566,0
CXTF7478111979506,0
HNLY1306926335864,1
JIMC9766415637410,0
KFKI5538307407008,1
ZBYL4579291667010,1
IZKR3016713920295,0
VFNJ1761898289924,0
OPVS2061971861195,1
LLUF8057040206878,0
THCX8767011586480,1
YFUC4791783283582,0
GPUG5664900734271,0
PPFO9196941913072,0
UIIV9184875793413,1
CCSM0498451120348,0
OBPN6225541903258,1
BBWC7278169128875,0
EZFK5397574670857,0
MKMD8171128678671,0
PRVX6689292748084,0
NOJY3146667088415,0
PVOE0897707965138,0
BFMN4010688949634,0
YEHS0743676520242,0
QUHR3490163485638,1
WOSQ0801516152776,0
TZDG5979744791819,0
DKGN0577431643906,0
OLJV5365768710620,0
MBDL1951131942871,0
VUYC5858411765125,0
TCBW3590156519808,1
RMPZ9024362062503,0
UUIR5607778311925,1
GDKS0936177260675,1
HJJN4172181195564,1
PUFJ1480854659077,0
KANP4099189241548,0
HYZY9658321620853,0
NQHN5383607261783,0
KIUI5320252780858,1
JUEJ5930809509845,0
BBFH2029630550859,0
YBOD8564567749032,0
RXKH5204790154630,1
CMTZ3224754375797,1
WYSE1595383261115,1
ATNP9471602818399,1
NBVW2576429190505,1
FBYG7217820373154,0
WNQX8324994292619,1
LUPE2630727307048,0
WRCG8810883512918,0
CMBH4875927516761,0
UVQX9397780149722,0
ODKA9426637544836,0
AHAF4356242661650,1
ZHAB0618067174533,0
BXKK4543357009400,0
LVDU2166581276629,1
CDKL3071213780275,0
PZEP3406694998012,0
JLIJ8355576880343,0
EKHH8276066120781,0
KUAG2955334818264,0
FGGE8120241374660,0
WYNA5910865309414,0
RHRC0113709351214,0
GTEL3331091353325,0
AVGD9628877754733,0
OBAS6221030429453,0
LKFK1343593196289,0
UEAK8761992829643,0
JUXG3171576224097,1
FILP3211598399601,1
LURW8883247838800,0
CYRR8757353308904,1
JLNQ5901586855953,0
PQLT6321911262492,0
WBBS9751693327525,0
TVTO4765134037085,0
PTFW1440997887740,0
WXPX0395520012621,0
QMTS1276505744587,1
IRMX6558960403113,0
DZAZ9806469562530,0
CYGR6631048142974,0
SUYZ7116462418494,0
UXUE7877245711009,1
MZFX7165346505377,0
UMKR6664784612708,0
IXYK3421382689595,0
XTUG6857407232775,1
JQMC2786302403393,0
XOOO8593729151484,0
ZKWN4850818593994,0
DPPQ4766527911255,1
JGQE2923036799486,0
YCVO2642520204413,1
WHMH6761938789390,0
SKFF9580273046482,0
GUYQ6826611993641,0
MTAY7966037514710,0
OFES1133247485491,0
NZOW6149906632036,0
IBBL5011968026901,1
NHGU5340429191175,0
IYHT6488297122874,0
EKIT1670473580916,1
LKRY6169743255304,1
NIMO5997706996689,0
YUEV1736627445921,0
FDFG4224526635663,1
ZIOV3256308541273,0
CBSI4782957203924,0
ZNSM8748594726310,0
BWSQ4479042894012,0
KUOQ5539560289905,0
RTVX6346791956200,0
GFEN6125717841068,1
LHYT5852222388493,1
BFUX4169437496351,0
SYNM0883649233188,0
EDQW5776807936047,1
QCKQ1092694406391,1
BMCQ7290441879658,0
URHE5248086506310,0
HCDL8275354274280,0
SOJL2133159863867,0
JFVV9709727931072,0
OTHH9139904707088,0
YQPB2228470781927,0
AXNG4986050530077,0
BBSP9036519091845,0
AGVZ7728372441074,0
FPHW4452157641158,0
TMCZ1142000697988,0
UPRE4260904218558,0
SURE9628738061024,0
WIQZ8271223362999,0
LJGO1665121630716,0
ZCFS9046410675821,1
CMEU4070697692762,0
HJUE9656636938362,0
KBEG5568130794194,0
QGQF8685354598443,0
YKWP7768064339673,1
VNPT7861877799446,1
OQIM5537326974658,0
XYGP4192561873061,1
IFGV4422221834084,1
JINK0091825777013,0
OOOD7778342993929,0
LREO9521458411098,0
KGZJ5345682093366,1
YRZG7448166298644,0
QWGK2081115371149,0
LWRM9408977556629,0
TQVV6848399004639,0
WNGK6499826148165,0
ZPIB5043992711786,0
VGXL3892365686618,0
ZUNF0724908968540,1
EINC6619567410579,1
OIVU4504921392406,1
KYHR6924275681086,0
OYBK8684368292820,0
RSPO0656144293418,1
YKVL3780829986948,0
VFVM9184647138856,0
GPNU1616920914198,0
NRDK6128036841070,0
TSVT1450641913744,1
EBZL8609870410556,0
TKXH0103563562564,0
RZJV6806193737199,1
VFAN2026073072640,0
CHWS9169121243250,1
NDVY5464447140743,0
SOMS2666674830290,0
CDNM5097910981714,0
MENR1632822403625,0
VMTN7523054206659,0
NKNP5642329101279,0
VEPC6278876808877,0
ZTAP5746356409189,1
BHAG3479526191910,0
ALEU3447309261661,0
KJGV2591617145318,0
DOPI1202540998348,0
GXNE3066670475747,1
VXAG5412124817191,0
FIIF8001419017328,0
GQMN2554139685128,0
CWLF3103714510956,0
WGRL8162512003845,0
IOAL7126612817875,0
AIMU0513215444258,1
ELQX1035565634174,1
SBXK0756977246077,0
ZYMA6247144671234,0
MDTG9666867927435,0
HRFW8159751254726,0
LOCL5741413692455,1
CRWF0123087256713,0
GFKV1464683883955,0
OWPM3614229064478,0
KZSI3215028781508,0
YHXQ5742465270235,0
XWTH7466823681394,0
KAJE1129358702927,0
DHVZ4749847530794,0
JDQI6740133296381,0
VJMG0636650492066,1
PEGV8976486678631,1
FNQK3986637491306,1
MQHB3354839326178,0
EDUX9593160851413,0
RGMZ2822841551705,0
ATVI8333506680575,0
YGYB9553159620402,0
SAZX5460611373330,1
EXOR7787107721892,0
FXTH1204402825482,0
BYWE0393450734761,0
CJKL0475571445361,1
YLTG5206666220631,0
UEOQ9272351431528,1
XGPV7269988499365,0
UXRC6177622074284,0
ITAG0424706311877,0
ECKE0846365720582,0
GCJI4706994003451,0
EZTB2541857351743,0
MOXT2292891832831,0
CEBF2849108116084,1
FZNC9851810426434,0
UNFM9872857881952,0
VRWU5064330594678,1
FYWF2706092387002,1
UQQL0481800310095,0
PYOF8947070249498,0
WYOU2156201897273,1
NOZG9710064270940,0
TJYO2706760296745,1
VIES9946862180577,0
WMVZ2048027356340,0
DXEK2491377763519,1
DFYY0339359698700,0
PVYJ8191925468315,0
NQPX9840077502076,0
GXIF5181421698246,0
BIPL6374016086268,0
QAVZ5077254284999,0
BPZN4320086847436,0
VEKK7969428718519,0
TAAL3237261526602,1
WZMQ0410588064677,1
HZMG3034495869576,0
AUXC1856172818107,0
BGGP2900495409971,0
VJJN9116785718862,0
ONNK9913002541520,0
KISC0533866301880,1
EJID6705757469785,0
HMQG1550513073068,0
ECEN4140473669609,0
ZEFF0853069782901,1
QIQJ2062031521507,0
LRFZ8391105119132,0
HGMS3722398335766,0
LTMT0466952308147,0
NBBN9634154312708,0
VMFF4156213952879,0
JMOP5879678169685,0
RHYL1962437836254,0
GBEJ0504879848501,1
SZXB3107458314801,0
VTVC1746730610602,0
JTMU3115460993075,0
AJKN9355538219160,0
OJXJ7011910946313,0
DRRR4572577320244,0
LHBX6921916585870,0
PBZO1963211838350,0
NHYX9010573353147,0
MWUH3865465598785,0
YAXX9377567208110,0
SFOY3073876643459,0
AWME8352941903318,0
HBWE6363877090997,1
NGHT5438060756167,1
SNUO3445298609253,0
GZHS5379452894242,0
ZYCZ0577037903139,0
PLBM7748286871888,1
HHYP2695447610465,0
ASCO7463655876569,0
YJVD6280842087303,0
UJGM7315279185820,0
BQQI7369761171221,0
JILP5357578105960,1
JWAH9821818174411,0
UPPF8665937619275,0
DBBT5215376642181,1
YIAS7297529660028,0
ZBVC3330194409426,0
BLKN1055358587071,1
GVJF2536784133290,0
LSLQ6460220849122,0
LCGH8707930325612,0
RBTM3462302529360,1
DGAZ4929794453735,0
JEDW8326832002773,1
RYXR4960381311370,1
CRFR7557796880735,1
NQYR8798048808765,0
DFVR1577555493689,0
IGMV1390594503417,0
SNMF3818963668394,0
WNOL8255837413495,1
FLCP6194226260816,0
RVUW5859765701369,0
HJNL3751560070142,0
TAWY3822170570090,1
QNME3445071881779,0
BUYB4272536217903,0
YNBK1838640917577,0
CUWN2992477052519,1
USZS7235202291492,0
IWYP5138631794129,0
ZEAI5541506609372,0
QKNH2034413398856,0
YNZP3798111419865,0
MCIG3518381938387,0
GMHR4770763774096,0
GJVD3169827012383,0
JVUB8550020094554,1
MXDJ1315367017872,0
ORFW9936028815499,0
VFRY3522469682229,0
VGGY2819758621033,0
EDIK0046657517317,1
QAQQ7487845881980,1
PXQF4474017166812,1
YGFL1379656604892,0
GVWH1898749283986,0
NMZN7251690001114,1
OXYJ4916611969172,0
XHMW2456211322589,0
TIKB0232367820173,0
FKWL9868038771106,0
PSXH9246464652554,1
BTHB1238646617209,0
QDCT0645620272920,0
ARVY5947624730959,0
VREX4125044592532,0
NXKQ0354809428610,0
ZKXT5201737887052,0
IFPJ5939510927548,0
XKAQ6517697070588,0
KNOM6660638411849,1
XEFY8312679206573,0
JNLC7024648961778,0
GGOD2124621312763,0
FLOK5843801550612,0
PECK1521393048237,1
ZNAO0817124186225,0
MFQV4049180041208,1
LAYV7174145457553,0
MQYI0517721929108,0
KBME0188438511545,0
QYAJ2077614841049,0
GSCY1017456540372,0
PTCF9605125874408,0
AVPJ7940375025410,1
ZFIG5531115600243,0
PTVQ5459765183241,0
VBFS2390731314465,0
CWBR9961256262787,0
UOPW4498086856107,0
